season,week,franchise_id,player_id,contractInfo,contractYear,status,salary,as_of
2025,10,0015,12773,2025 UFA,1,TAXI_SQUAD,1.0,2025-11-07
2025,10,0016,15889,2023 oEXT,4,ROSTER,4.51,2025-11-07
2025,10,0016,16150,2023 1.04,2,ROSTER,6.27,2025-11-07
2025,10,0016,14303,2024 oEXT,3,ROSTER,3.08,2025-11-07
2025,10,0016,16643,2024 3.10,2,ROSTER,1.22,2025-11-07
2025,10,0016,16195,2024 oEXT,5,ROSTER,3.4,2025-11-07
2025,10,0016,14800,2025 SRFA,2,ROSTER,6.77,2025-11-07
2025,10,0016,15716,2025 SRFA,4,ROSTER,5.35,2025-11-07
2025,10,0016,14896,2024 oEXT,2,ROSTER,7.93,2025-11-07
2025,10,0016,14778,2025 B/R,5,ROSTER,13.6,2025-11-07
2025,10,0016,17042,2025 1.01,4,ROSTER,9.82,2025-11-07
2025,10,0016,17070,2025 2.01,4,ROSTER,2.23,2025-11-07
2025,10,0016,14180,2025 ORFA4,1,ROSTER,3.5,2025-11-07
2025,10,0016,14995,2023 iEXT,1,ROSTER,7.18,2025-11-07
2025,10,0016,16712,2025 UFA,4,ROSTER,2.55,2025-11-07
2025,10,0016,14217,2025 UFA,3,ROSTER,4.5,2025-11-07
2025,10,0016,17303,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0016,16265,2023 5.03,2,ROSTER,1.07,2025-11-07
2025,10,0016,17076,2025 UDFA,3,ROSTER,0.9,2025-11-07
2025,10,0016,17205,2025 UDFA,3,ROSTER,0.9,2025-11-07
2025,10,0016,17175,2025 UDFA,3,ROSTER,0.9,2025-11-07
2025,10,0016,17087,2025 5.17,4,ROSTER,0.94,2025-11-07
2025,10,0016,17192,2025 UDFA,3,ROSTER,0.9,2025-11-07
2025,10,0016,17096,2025 4.15,4,ROSTER,0.98,2025-11-07
2025,10,0016,16681,2024 UDFA,1,ROSTER,0.94,2025-11-07
2025,10,0016,13325,2025 ERFA,1,ROSTER,1.1,2025-11-07
2025,10,0016,16691,2024 3.15,2,ROSTER,1.16,2025-11-07
2025,10,0016,14954,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0016,16188,2023 1.09,2,ROSTER,3.73,2025-11-07
2025,10,0016,17163,2025 UDFA,3,ROSTER,0.9,2025-11-07
2025,10,0016,16192,2025 UFA,1,ROSTER,1.9,2025-11-07
2025,10,0016,16809,2024 iEXT,5,ROSTER,4.64,2025-11-07
2025,10,0016,17079,2025 UFA,1,ROSTER,1.9,2025-11-07
2025,10,0016,15356,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0016,17204,2025 UFA,1,ROSTER,1.9,2025-11-07
2025,10,0016,15484,2024 SRFA,1,ROSTER,5.38,2025-11-07
2025,10,0016,17034,2025 UFA,1,ROSTER,2.5,2025-11-07
2025,10,0016,17160,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0016,16794,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0016,16274,2025 R/F,2,ROSTER,1.0,2025-11-07
2025,10,0016,16164,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0016,17136,2025 3.01,4,ROSTER,1.4,2025-11-07
2025,10,0016,16228,2023 3.04,2,ROSTER,1.41,2025-11-07
2025,10,0016,16657,2025 UFA,1,ROSTER,1.9,2025-11-07
2025,10,0016,17339,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0016,15351,2025 B/R,4,INJURED_RESERVE,5.95,2025-11-07
2025,10,0016,16711,2025 R/F,2,INJURED_RESERVE,1.0,2025-11-07
2025,10,0016,16298,2025 UFA,1,INJURED_RESERVE,4.2,2025-11-07
2025,10,0016,16222,2023 4.04,2,INJURED_RESERVE,1.17,2025-11-07
2025,10,0016,13791,2025 UFA,1,TAXI_SQUAD,1.0,2025-11-07
2025,10,0017,15822,2022 1.14,1,ROSTER,3.05,2025-11-07
2025,10,0017,16162,2023 1.04,2,ROSTER,6.27,2025-11-07
2025,10,0017,16256,2023 2.04,2,ROSTER,2.05,2025-11-07
2025,10,0017,16265,2023 5.13,2,ROSTER,1.06,2025-11-07
2025,10,0017,16223,2023 1.08,2,ROSTER,4.07,2025-11-07
2025,10,0017,14109,2024 B/R,3,ROSTER,9.35,2025-11-07
2025,10,0017,16641,2024 1.03,3,ROSTER,6.38,2025-11-07
2025,10,0017,16614,2024 1.04,3,ROSTER,5.58,2025-11-07
2025,10,0017,16651,2024 2.01,3,ROSTER,2.15,2025-11-07
2025,10,0017,16692,2024 3.03,3,ROSTER,1.35,2025-11-07
2025,10,0017,16677,2024 3.05,3,ROSTER,1.31,2025-11-07
2025,10,0017,15484,2024 UFA,3,ROSTER,8.42,2025-11-07
2025,10,0017,16148,2023 1.03,2,ROSTER,7.21,2025-11-07
2025,10,0017,15402,2024 oEXT,2,ROSTER,1.65,2025-11-07
2025,10,0017,15806,2025 iEXT,5,ROSTER,5.01,2025-11-07
2025,10,0017,16681,2024 UDFA,2,ROSTER,0.94,2025-11-07
2025,10,0017,17042,2025 1.01,4,ROSTER,9.82,2025-11-07
2025,10,0017,17081,2025 1.12,4,ROSTER,2.9,2025-11-07
2025,10,0017,17108,2025 3.09,4,ROSTER,1.23,2025-11-07
2025,10,0017,17126,2025 3.12,4,ROSTER,1.18,2025-11-07
2025,10,0017,17055,2025 4.04,4,ROSTER,1.03,2025-11-07
2025,10,0017,16667,2024 4.09,3,ROSTER,1.06,2025-11-07
2025,10,0017,15380,2025 UFA,1,ROSTER,2.5,2025-11-07
2025,10,0017,16702,2025 UFA,2,ROSTER,4.37,2025-11-07
2025,10,0017,15921,2025 R/F,2,ROSTER,1.0,2025-11-07
2025,10,0017,17129,2025 UDFA,3,ROSTER,0.9,2025-11-07
2025,10,0017,16460,2025 UFA,1,ROSTER,1.9,2025-11-07
2025,10,0017,15839,2025 iEXT,3,ROSTER,6.05,2025-11-07
2025,10,0017,17116,2025 UFA,1,ROSTER,2.1,2025-11-07
2025,10,0017,13791,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0017,16165,2023 3.08,2,ROSTER,1.33,2025-11-07
2025,10,0017,15405,2025 UFA,1,ROSTER,1.9,2025-11-07
2025,10,0017,17079,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0017,15337,2025 UFA,2,ROSTER,1.86,2025-11-07
2025,10,0017,16192,2025 UFA,1,ROSTER,1.1,2025-11-07
2025,10,0017,16799,2025 UFA,1,ROSTER,2.0,2025-11-07
2025,10,0017,16671,2024 4.07,3,ROSTER,1.07,2025-11-07
2025,10,0017,15779,2022 4.18,1,ROSTER,1.14,2025-11-07
2025,10,0017,14137,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0017,17201,2025 UFA,1,ROSTER,2.6,2025-11-07
2025,10,0017,16383,2023 UDFA,1,ROSTER,0.98,2025-11-07
2025,10,0017,15252,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0017,16102,2025 UFA,1,ROSTER,1.1,2025-11-07
2025,10,0017,17249,2025 UDFA,3,INJURED_RESERVE,0.9,2025-11-07
2025,10,0017,14777,2023 iEXT,4,INJURED_RESERVE,24.79,2025-11-07
2025,10,0017,16615,2024 1.02,3,INJURED_RESERVE,7.41,2025-11-07
2025,10,0017,17139,2025 5.09,4,INJURED_RESERVE,0.94,2025-11-07
2025,10,0017,15858,2022 3.03,1,INJURED_RESERVE,1.57,2025-11-07
2025,10,0017,16159,2023 4.15,2,INJURED_RESERVE,1.1,2025-11-07
2025,10,0017,11671,2023 UFA,1,INJURED_RESERVE,16.34,2025-11-07
2025,10,0017,15852,2022 5.10^,1,INJURED_RESERVE,3.41,2025-11-07
2025,10,0017,10700,2025 UFA,1,TAXI_SQUAD,3.8,2025-11-07
2025,10,0017,11232,2025 B/R,1,TAXI_SQUAD,1.9,2025-11-07
2025,10,0017,16767,2025 UFA,1,TAXI_SQUAD,2.6,2025-11-07
2025,10,0018,15287,2024 iEXT,4,ROSTER,33.68,2025-11-07
2025,10,0018,15815,2022 1.16,1,ROSTER,2.76,2025-11-07
2025,10,0018,13837,2024 iEXT,2,ROSTER,8.55,2025-11-07
2025,10,0018,15708,2022 1.01+,1,ROSTER,11.66,2025-11-07
2025,10,0018,16188,2023 1.07,2,ROSTER,4.47,2025-11-07
2025,10,0018,16190,2023 1.11,2,ROSTER,3.21,2025-11-07
2025,10,0018,13284,2024 iEXT,2,ROSTER,5.15,2025-11-07
2025,10,0018,14630,2024 iEXT,2,ROSTER,3.63,2025-11-07
2025,10,0018,13214,2024 B/R,3,ROSTER,20.57,2025-11-07
2025,10,0018,16580,2024 1.11,3,ROSTER,2.93,2025-11-07
2025,10,0018,16689,2024 2.11,3,ROSTER,1.57,2025-11-07
2025,10,0018,14224,2024 UFA,2,ROSTER,6.14,2025-11-07
2025,10,0018,15394,2024 iEXT,3,ROSTER,5.84,2025-11-07
2025,10,0018,14995,2025 SRFA,2,ROSTER,5.35,2025-11-07
2025,10,0018,15904,2025 SRFA,3,ROSTER,5.35,2025-11-07
2025,10,0018,14928,2025 B/R,2,ROSTER,5.42,2025-11-07
2025,10,0018,17132,2025 2.12,4,ROSTER,1.56,2025-11-07
2025,10,0018,14717,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0018,17102,2025 1.11,4,ROSTER,3.1,2025-11-07
2025,10,0018,17118,2025 3.17,4,ROSTER,1.12,2025-11-07
2025,10,0018,17125,2025 3.11,4,ROSTER,1.2,2025-11-07
2025,10,0018,16279,2025 ERFA,1,ROSTER,1.1,2025-11-07
2025,10,0018,13192,2025 UFA,1,ROSTER,6.0,2025-11-07
2025,10,0018,11769,2025 UFA,2,ROSTER,3.04,2025-11-07
2025,10,0018,14800,2025 UFA,1,ROSTER,4.2,2025-11-07
2025,10,0018,9431,2025 UFA,2,ROSTER,9.69,2025-11-07
2025,10,0018,15445,2025 UFA,3,ROSTER,2.07,2025-11-07
2025,10,0018,13742,2025 UFA,2,ROSTER,2.95,2025-11-07
2025,10,0018,13164,2025 UFA,2,ROSTER,3.8,2025-11-07
2025,10,0018,13810,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0018,17064,2025 5.11,4,ROSTER,0.94,2025-11-07
2025,10,0018,16013,2024 UFA,2,ROSTER,2.97,2025-11-07
2025,10,0018,15757,2022 3.12,1,ROSTER,1.38,2025-11-07
2025,10,0018,16195,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0018,13227,2025 UFA,1,ROSTER,1.9,2025-11-07
2025,10,0018,14907,2025 UFA,1,ROSTER,1.9,2025-11-07
2025,10,0018,15121,2025 UFA,1,ROSTER,2.0,2025-11-07
2025,10,0018,13322,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0018,16342,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0018,13744,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0018,14221,2025 UFA,3,ROSTER,5.58,2025-11-07
2025,10,0018,15413,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0018,17060,2025 5.13,4,ROSTER,0.94,2025-11-07
2025,10,0018,16572,2025 UFA,1,ROSTER,2.5,2025-11-07
2025,10,0018,16738,2025 UFA,4,INJURED_RESERVE,2.72,2025-11-07
2025,10,0018,16231,2023 2.11,2,INJURED_RESERVE,1.67,2025-11-07
2025,10,0018,17166,2025 UDFA,3,INJURED_RESERVE,0.9,2025-11-07
2025,10,0018,14213,2025 R/F,2,INJURED_RESERVE,1.0,2025-11-07
2025,10,0018,13806,2025 ERFA,1,INJURED_RESERVE,1.1,2025-11-07
2025,10,0018,15950,2025 UFA,1,TAXI_SQUAD,1.9,2025-11-07
2025,10,0019,14782,2023 iEXT,4,ROSTER,10.45,2025-11-07
2025,10,0019,15753,2025 iEXT,6,ROSTER,11.78,2025-11-07
2025,10,0019,15712,2022 3.15,1,ROSTER,1.33,2025-11-07
2025,10,0019,11244,2023 NEFToff,1,ROSTER,30.25,2025-11-07
2025,10,0019,14167,2023 B/R,2,ROSTER,13.31,2025-11-07
2025,10,0019,16252,2023 3.17,2,ROSTER,1.21,2025-11-07
2025,10,0019,16263,2023 3.04,2,ROSTER,1.41,2025-11-07
2025,10,0019,16175,2023 3.15,2,ROSTER,1.23,2025-11-07
2025,10,0019,14163,2025 oEXT,6,ROSTER,14.71,2025-11-07
2025,10,0019,14085,2024 UFA,1,ROSTER,8.89,2025-11-07
2025,10,0019,16206,2023 5.22,2,ROSTER,1.04,2025-11-07
2025,10,0019,15076,2024 iEXT,2,ROSTER,3.7,2025-11-07
2025,10,0019,16698,2024 4.04,3,ROSTER,1.09,2025-11-07
2025,10,0019,15798,2024 iEXT,5,ROSTER,3.87,2025-11-07
2025,10,0019,16654,2024 4.24,3,ROSTER,1.0,2025-11-07
2025,10,0019,16236,2023 5.21,2,ROSTER,1.04,2025-11-07
2025,10,0019,14947,2024 RRFA,1,ROSTER,3.41,2025-11-07
2025,10,0019,15349,2024 B/R,5,ROSTER,10.81,2025-11-07
2025,10,0019,16629,2024 2.07,3,ROSTER,1.75,2025-11-07
2025,10,0019,16268,2023 5.17,2,ROSTER,1.04,2025-11-07
2025,10,0019,13933,2025 ERFA,1,ROSTER,1.1,2025-11-07
2025,10,0019,15868,2025 ERFA,1,ROSTER,1.1,2025-11-07
2025,10,0019,17080,2025 3.08,4,ROSTER,1.25,2025-11-07
2025,10,0019,14218,2025 UFA,3,ROSTER,7.29,2025-11-07
2025,10,0019,14059,2025 UFA,2,ROSTER,5.8,2025-11-07
2025,10,0019,12752,2025 UFA,1,ROSTER,6.1,2025-11-07
2025,10,0019,16457,2025 UFA,3,ROSTER,1.86,2025-11-07
2025,10,0019,12626,2025 UFA,2,ROSTER,27.84,2025-11-07
2025,10,0019,17134,2025 3.03,4,ROSTER,1.35,2025-11-07
2025,10,0019,17148,2025 4.01,4,ROSTER,1.05,2025-11-07
2025,10,0019,17153,2025 4.03,4,ROSTER,1.04,2025-11-07
2025,10,0019,15032,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0019,12772,2025 ERFA,1,ROSTER,1.1,2025-11-07
2025,10,0019,13759,2025 R/F,2,ROSTER,1.0,2025-11-07
2025,10,0019,17156,2025 UDFA,3,ROSTER,0.9,2025-11-07
2025,10,0019,17171,2025 5.03,4,ROSTER,0.96,2025-11-07
2025,10,0019,17234,2025 UDFA,3,ROSTER,0.9,2025-11-07
2025,10,0019,14600,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0019,17220,2025 UDFA,3,ROSTER,0.9,2025-11-07
2025,10,0019,15446,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0019,12658,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0019,15089,2025 ERFA,1,ROSTER,1.1,2025-11-07
2025,10,0019,16201,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0019,16080,2024 UFA,1,ROSTER,6.27,2025-11-07
2025,10,0019,14900,2025 B/R,4,INJURED_RESERVE,6.72,2025-11-07
2025,10,0020,14892,2024 oEXT,1,ROSTER,7.78,2025-11-07
2025,10,0020,14896,2024 oEXT,1,ROSTER,8.33,2025-11-07
2025,10,0020,15907,2022 iEXT,1,ROSTER,3.06,2025-11-07
2025,10,0020,15861,2024 oEXT,1,ROSTER,2.54,2025-11-07
2025,10,0020,16258,2023 2.15,2,ROSTER,1.54,2025-11-07
2025,10,0020,16264,2023 5.02,2,ROSTER,1.08,2025-11-07
2025,10,0020,16333,2023 UDFA,1,ROSTER,0.98,2025-11-07
2025,10,0020,16369,2023 UDFA,1,ROSTER,0.98,2025-11-07
2025,10,0020,16278,2023 UDFA,1,ROSTER,0.98,2025-11-07
2025,10,0020,14842,2024 oEXT,2,ROSTER,13.24,2025-11-07
2025,10,0020,16251,2023 4.05,2,ROSTER,1.14,2025-11-07
2025,10,0020,15794,2022 3.07^,1,ROSTER,5.35,2025-11-07
2025,10,0020,16619,2024 3.02,3,ROSTER,1.38,2025-11-07
2025,10,0020,16675,2024 3.16,3,ROSTER,1.14,2025-11-07
2025,10,0020,16705,2024 5.11,3,ROSTER,0.98,2025-11-07
2025,10,0020,16697,2024 5.16,3,ROSTER,0.98,2025-11-07
2025,10,0020,11675,2024 UFA,2,ROSTER,21.78,2025-11-07
2025,10,0020,12678,2024 oEXT,1,ROSTER,5.1,2025-11-07
2025,10,0020,14105,2024 oEXT,2,ROSTER,12.22,2025-11-07
2025,10,0020,12620,2021 EXT,3,ROSTER,37.21,2025-11-07
2025,10,0020,15473,2025 ERFA,1,ROSTER,1.1,2025-11-07
2025,10,0020,17030,2025 1.04,4,ROSTER,6.11,2025-11-07
2025,10,0020,17072,2025 2.04,4,ROSTER,1.98,2025-11-07
2025,10,0020,17056,2025 4.02,4,ROSTER,1.04,2025-11-07
2025,10,0020,15355,2025 UFA,1,ROSTER,7.3,2025-11-07
2025,10,0020,13208,2025 UFA,1,ROSTER,3.0,2025-11-07
2025,10,0020,15911,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0020,16292,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0020,13952,2025 UFA,1,ROSTER,20.1,2025-11-07
2025,10,0020,13693,2023 oEXT,1,ROSTER,3.5,2025-11-07
2025,10,0020,16226,2023 1.15,2,ROSTER,2.53,2025-11-07
2025,10,0020,15001,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0020,14283,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0020,15256,2025 UFA,1,ROSTER,2.0,2025-11-07
2025,10,0020,17181,2025 UDFA,3,ROSTER,0.9,2025-11-07
2025,10,0020,12767,2024 UFA,1,ROSTER,5.96,2025-11-07
2025,10,0020,15766,2022 1.11,1,ROSTER,3.69,2025-11-07
2025,10,0020,17205,2025 UDFA,3,ROSTER,0.9,2025-11-07
2025,10,0020,17214,2025 UFA,1,ROSTER,1.9,2025-11-07
2025,10,0020,11222,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0020,17207,2025 UFA,1,ROSTER,2.9,2025-11-07
2025,10,0020,13319,2024 UFA,1,ROSTER,14.84,2025-11-07
2025,10,0020,14302,2025 UFA,1,ROSTER,1.9,2025-11-07
2025,10,0020,16274,2023 5.26,2,ROSTER,1.04,2025-11-07
2025,10,0020,16225,2025 R/F,2,INJURED_RESERVE,1.0,2025-11-07
2025,10,0020,16596,2024 3.11,3,INJURED_RESERVE,1.21,2025-11-07
2025,10,0020,13685,2025 UFA,1,INJURED_RESERVE,1.0,2025-11-07
2025,10,0021,14779,2023 iEXT,4,ROSTER,14.17,2025-11-07
2025,10,0021,15346,2024 iEXT,3,ROSTER,6.7,2025-11-07
2025,10,0021,15711,2025 iEXT,2,ROSTER,9.99,2025-11-07
2025,10,0021,16650,2024 2.04,3,ROSTER,1.91,2025-11-07
2025,10,0021,14927,2024 iEXT,2,ROSTER,3.31,2025-11-07
2025,10,0021,16716,2024 3.14,3,ROSTER,1.17,2025-11-07
2025,10,0021,16187,2023 3.03,2,ROSTER,1.43,2025-11-07
2025,10,0021,16622,2024 1.14,3,ROSTER,2.46,2025-11-07
2025,10,0021,16660,2024 2.16,3,ROSTER,1.42,2025-11-07
2025,10,0021,14148,2024 iEXT,1,ROSTER,7.98,2025-11-07
2025,10,0021,12225,2025 ORFAN,1,ROSTER,15.0,2025-11-07
2025,10,0021,13681,2025 ORFA1,2,ROSTER,3.41,2025-11-07
2025,10,0021,15799,2025 ERFA,1,ROSTER,1.09,2025-11-07
2025,10,0021,15051,2025 ERFA,1,ROSTER,1.1,2025-11-07
2025,10,0021,9051,2025 RRFA,1,ROSTER,5.1,2025-11-07
2025,10,0021,14909,2025 B/R,2,ROSTER,9.12,2025-11-07
2025,10,0021,17107,2025 3.15,4,ROSTER,1.14,2025-11-07
2025,10,0021,17082,2025 4.12,4,ROSTER,0.99,2025-11-07
2025,10,0021,14303,2025 UFA,2,ROSTER,5.32,2025-11-07
2025,10,0021,11936,2025 UFA,1,ROSTER,3.0,2025-11-07
2025,10,0021,13189,2025 UFA,2,ROSTER,5.89,2025-11-07
2025,10,0021,10775,2025 UFA,1,ROSTER,5.3,2025-11-07
2025,10,0021,10266,2025 UFA,1,ROSTER,11.8,2025-11-07
2025,10,0021,13633,2024 B/R,1,ROSTER,10.45,2025-11-07
2025,10,0021,14518,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0021,16287,2024 R/F,1,ROSTER,1.1,2025-11-07
2025,10,0021,16186,2023 1.06,2,ROSTER,4.95,2025-11-07
2025,10,0021,14997,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0021,14802,2025 oEXT,3,ROSTER,16.97,2025-11-07
2025,10,0021,17031,2025 3.16,4,ROSTER,1.13,2025-11-07
2025,10,0021,14472,2024 SRFA,1,ROSTER,5.38,2025-11-07
2025,10,0021,16725,2025 ERFA,1,ROSTER,1.1,2025-11-07
2025,10,0021,15401,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0021,12616,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0021,16693,2024 3.19,3,ROSTER,1.12,2025-11-07
2025,10,0021,15864,2025 UFA,1,ROSTER,1.9,2025-11-07
2025,10,0021,13418,2025 UFA,1,ROSTER,2.0,2025-11-07
2025,10,0021,16620,2024 1.08,3,ROSTER,3.67,2025-11-07
2025,10,0021,14247,2025 oEXT,3,ROSTER,4.97,2025-11-07
2025,10,0021,14840,2025 B/R,2,INJURED_RESERVE,17.58,2025-11-07
2025,10,0021,17044,2025 1.05,4,INJURED_RESERVE,5.38,2025-11-07
2025,10,0021,16171,2023 2.06,2,INJURED_RESERVE,1.91,2025-11-07
2025,10,0021,14158,2023 iEXT,2,INJURED_RESERVE,6.91,2025-11-07
2025,10,0021,17074,2025 1.02,4,INJURED_RESERVE,8.23,2025-11-07
2025,10,0022,15365,2024 iEXT,2,ROSTER,6.29,2025-11-07
2025,10,0022,15692,2022 2.04,1,ROSTER,2.31,2025-11-07
2025,10,0022,14164,2023 oEXT,1,ROSTER,3.37,2025-11-07
2025,10,0022,14136,2023 B/R,1,ROSTER,14.52,2025-11-07
2025,10,0022,16276,2023 3.12,2,ROSTER,1.28,2025-11-07
2025,10,0022,16351,2023 5.25,2,ROSTER,1.04,2025-11-07
2025,10,0022,16284,2023 5.10,2,ROSTER,1.06,2025-11-07
2025,10,0022,15694,2022 2.06,1,ROSTER,2.16,2025-11-07
2025,10,0022,14405,2024 SRFA,1,ROSTER,5.38,2025-11-07
2025,10,0022,16018,2024 RRFA,1,ROSTER,3.41,2025-11-07
2025,10,0022,16579,2024 1.01,3,ROSTER,8.79,2025-11-07
2025,10,0022,14073,2024 UFA,2,ROSTER,12.97,2025-11-07
2025,10,0022,14867,2024 UFA,1,ROSTER,6.38,2025-11-07
2025,10,0022,14127,2024 UFA,1,ROSTER,9.41,2025-11-07
2025,10,0022,16684,2024 5.01,3,ROSTER,1.0,2025-11-07
2025,10,0022,13294,2024 UFA,1,ROSTER,2.2,2025-11-07
2025,10,0022,13710,2024 iEXT,2,ROSTER,2.02,2025-11-07
2025,10,0022,14910,2025 SRFA,2,ROSTER,5.35,2025-11-07
2025,10,0022,11247,2025 ERFA,1,ROSTER,1.1,2025-11-07
2025,10,0022,13888,2025 ERFA,1,ROSTER,1.1,2025-11-07
2025,10,0022,17051,2025 1.06,4,ROSTER,4.8,2025-11-07
2025,10,0022,17123,2025 2.06,4,ROSTER,1.85,2025-11-07
2025,10,0022,17120,2025 3.06,4,ROSTER,1.28,2025-11-07
2025,10,0022,17098,2025 4.06,4,ROSTER,1.02,2025-11-07
2025,10,0022,13470,2025 UFA,3,ROSTER,2.79,2025-11-07
2025,10,0022,13635,2025 UFA,2,ROSTER,15.39,2025-11-07
2025,10,0022,13707,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0022,12688,2025 UFA,2,ROSTER,15.96,2025-11-07
2025,10,0022,11938,2025 UFA,1,ROSTER,6.2,2025-11-07
2025,10,0022,10703,2025 UFA,1,ROSTER,5.3,2025-11-07
2025,10,0022,13298,2025 UFA,2,ROSTER,14.92,2025-11-07
2025,10,0022,16775,2024 5.10,3,ROSTER,0.98,2025-11-07
2025,10,0022,14957,2025 R/F,2,ROSTER,1.0,2025-11-07
2025,10,0022,17178,2025 5.06,4,ROSTER,0.95,2025-11-07
2025,10,0022,17155,2025 UDFA,3,ROSTER,0.9,2025-11-07
2025,10,0022,14328,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0022,15292,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0022,14170,2025 UFA,1,ROSTER,5.0,2025-11-07
2025,10,0022,16174,2025 UFA,1,ROSTER,5.1,2025-11-07
2025,10,0022,14200,2024 UFA,1,ROSTER,2.41,2025-11-07
2025,10,0022,12238,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0022,14244,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0022,16724,2025 UFA,1,ROSTER,1.0,2025-11-07
2025,10,0022,14122,2025 R/F,2,ROSTER,1.0,2025-11-07
2025,10,0022,13692,2025 UFA,1,ROSTER,3.0,2025-11-07
2025,10,0022,14223,2025 UFA,1,INJURED_RESERVE,1.8,2025-11-07
2025,10,0022,16645,2024 UDFA,2,INJURED_RESERVE,0.94,2025-11-07
2025,10,0022,16640,2024 4.01,3,INJURED_RESERVE,1.11,2025-11-07
2025,10,0022,13748,2025 UFA,3,INJURED_RESERVE,3.51,2025-11-07
2025,10,0022,16652,2024 3.01,3,INJURED_RESERVE,1.4,2025-11-07
2025,10,0022,13404,2025 UFA,1,INJURED_RESERVE,3.1,2025-11-07
2025,10,0022,15254,2025 UFA,3,INJURED_RESERVE,3.78,2025-11-07
2025,10,0023,13782,2024 iEXT,2,ROSTER,4.3,2025-11-07
2025,10,0023,15352,2024 iEXT,2,ROSTER,3.73,2025-11-07
2025,10,0023,16233,2023 1.10,2,ROSTER,3.45,2025-11-07
2025,10,0023,16244,2023 2.10,2,ROSTER,1.71,2025-11-07
2025,10,0023,16266,2023 4.04,2,ROSTER,1.17,2025-11-07
2025,10,0023,16230,2023 3.10,2,ROSTER,1.3,2025-11-07
2025,10,0023,15787,2025 iEXT,2,ROSTER,9.37,2025-11-07
2025,10,0023,16653,2024 1.16,3,ROSTER,2.24,2025-11-07
2025,10,0023,13590,2024 iEXT,2,ROSTER,20.87,2025-11-07
2025,10,0023,13713,2024 UFA,1,ROSTER,5.23,2025-11-07
2025,10,0023,15448,2024 UFA,1,ROSTER,4.5,2025-11-07
2025,10,0023,14833,2025 oEXT,1,ROSTER,24.48,2025-11-07
2025,10,0023,15754,2025 iEXT,3,ROSTER,12.86,2025-11-07
2025,10,0023,13738,2025 R/F,2,ROSTER,1.0,2025-11-07
2025,10,0023,14860,2025 SRFA,1,ROSTER,5.35,2025-11-07
2025,10,0023,15889,2025 RRFA,1,ROSTER,4.5,2025-11-07
2025,10,0023,15288,2025 UFA,1,ROSTER,1.9,2025-11-07
2025,10,0023,14210,2025 UFA,1,ROSTER,5.6,2025-11-07
2025,10,0023,10768,2025 UFA,1,ROSTER,6.4,2025-11-07
2025,10,0023,16166,2025 UFA,1,ROSTER,1.9,2025-11-07
2025,10,0023,14086,2025 UFA,1,ROSTER,1.8,2025-11-07
2025,10,0023,13223,2025 UFA,1,ROSTER,4.3,2025-11-07
2025,10,0023,13723,2025 UFA,1,ROSTER,5.2,2025-11-07
2025,10,0023,15003,2025 UFA,1,ROSTER,2.0,2025-11-07
2025,10,0023,17047,2025 2.15,4,ROSTER,1.46,2025-11-07
2025,10,0023,16610,2024 3.06,3,ROSTER,1.29,2025-11-07
2025,10,0023,17106,2025 2.08,4,ROSTER,1.74,2025-11-07
